# assumes 12 time steps per hour from day 335 - day 365
# julian decimal day, ignore, diffuse solar, global horiz solar
345.2743,0.000,0.000,0.000
345.2778,0.000,0.000,0.000
345.2812,0.000,0.000,0.000
345.2847,0.000,1.000,1.000
345.2882,0.000,2.000,2.000
345.2917,0.000,3.000,3.000
345.2951,0.000,3.000,3.000
345.2986,0.000,4.000,4.000
345.3021,0.000,4.000,4.000
345.3055,0.000,4.000,4.000
345.3090,0.000,4.000,4.000
345.3125,0.000,6.000,6.000
345.3160,0.000,6.000,6.000
345.3195,0.000,7.000,7.000
345.3229,0.000,8.000,8.000
345.3264,0.000,9.000,9.000
345.3299,0.000,8.000,8.000
345.3333,0.000,7.000,7.000
345.3368,0.000,8.000,8.000
345.3403,0.000,7.000,7.000
345.3438,0.000,8.000,8.000
345.3472,0.000,8.000,8.000
345.3507,0.000,7.000,7.000
345.3542,0.000,9.000,9.000
345.3576,0.000,13.000,13.0
345.3611,0.000,13.000,13.0
345.3646,0.000,14.000,14.0
345.3680,0.000,14.000,14.0
345.3715,0.000,21.000,21.0
345.3750,0.000,23.000,23.0
345.3785,0.000,22.000,22.0
345.3820,0.000,22.000,22.0
345.3854,0.000,21.000,21.0
345.3889,0.000,21.000,21.0
345.3924,0.000,20.000,20.0
345.3958,0.000,19.000,19.0
345.3993,0.000,18.000,18.0
345.4028,0.000,16.000,16.0
345.4062,0.000,13.000,13.0
345.4097,0.000,12.000,12.0
345.4132,0.000,12.000,12.0
345.4167,0.000,11.000,11.0
345.4201,0.000,12.000,12.0
345.4236,0.000,16.000,16.0
345.4271,0.000,23.000,23.0
345.4305,0.000,27.000,27.0
345.4340,0.000,28.000,28.0
345.4375,0.000,32.000,32.0
345.4410,0.000,38.000,38.0
345.4445,0.000,38.000,38.0
345.4479,0.000,39.000,39.0
345.4514,0.000,52.000,52.0
345.4549,0.000,44.000,44.0
345.4583,0.000,45.000,45.0
345.4618,0.000,39.000,39.0
345.4653,0.000,46.000,46.0
345.4688,0.000,55.000,55.0
345.4722,0.000,49.000,49.0
345.4757,0.000,72.000,72.0
345.4792,0.000,72.000,72.0
345.4826,0.000,65.000,65.0
345.4861,0.000,56.000,56.0
345.4896,0.000,68.000,68.0
345.4930,0.000,65.000,65.0
345.4965,0.000,85.000,85.0
345.5000,0.000,80.000,80.0
345.5035,0.000,75.000,75.0
345.5070,0.000,57.000,57.0
345.5104,0.000,46.000,46.0
345.5139,0.000,35.000,42.0
345.5174,0.000,36.000,36.0
345.5208,0.000,28.000,28.0
345.5243,0.000,25.000,25.0
345.5278,0.000,23.000,23.0
345.5312,0.000,26.000,26.0
345.5347,0.000,28.000,28.0
345.5382,0.000,27.000,27.0
345.5417,0.000,28.000,28.0
345.5451,0.000,26.000,26.0
345.5486,0.000,22.000,22.0
345.5521,0.000,19.000,19.0
345.5555,0.000,19.000,19.0
345.5590,0.000,17.000,17.0
345.5625,0.000,14.000,14.0
345.5660,0.000,11.000,11.0
345.5695,0.000,11.000,11.0
345.5729,0.000,12.000,12.0
345.5764,0.000,12.000,12.0
345.5799,0.000,12.000,12.0
345.5833,0.000,11.000,11.0
345.5868,0.000,11.000,11.0
345.5903,0.000,8.000,8.000
345.5938,0.000,8.000,8.000
345.5972,0.000,8.000,8.000
345.6007,0.000,6.000,6.000
345.6042,0.000,4.000,4.000
345.6076,0.000,3.000,3.000
345.6111,0.000,3.000,3.000
345.6146,0.000,2.000,2.000
345.6180,0.000,2.000,2.000
345.6215,0.000,1.000,1.000
345.6250,0.000,0.000,0.000
345.6285,0.000,0.000,0.000
345.6320,0.000,0.000,0.000
345.6354,0.000,0.000,0.000
345.6389,0.000,0.000,0.000
345.6424,0.000,0.000,0.000
345.6458,0.000,0.000,0.000
345.6493,0.000,0.000,0.000
345.6528,0.000,0.000,0.000
345.6562,0.000,0.000,0.000
345.6597,0.000,0.000,0.000
345.6632,0.000,0.000,0.000
345.6667,0.000,0.000,0.000
345.6701,0.000,0.000,0.000
345.6736,0.000,0.000,0.000
345.6771,0.000,0.000,0.000
345.6805,0.000,0.000,0.000
345.6840,0.000,0.000,0.000
345.6875,0.000,0.000,0.000
345.6910,0.000,0.000,0.000
345.6945,0.000,0.000,0.000
345.6979,0.000,0.000,0.000
345.7014,0.000,0.000,0.000
345.7049,0.000,0.000,0.000
345.7083,0.000,0.000,0.000
345.7118,0.000,0.000,0.000
345.7153,0.000,0.000,0.000
345.7188,0.000,0.000,0.000
345.7222,0.000,0.000,0.000
345.7257,0.000,0.000,0.000
345.7292,0.000,0.000,0.000
345.7326,0.000,0.000,0.000
345.7361,0.000,0.000,0.000
345.7396,0.000,0.000,0.000
345.7430,0.000,0.000,0.000
345.7465,0.000,0.000,0.000
345.7500,0.000,0.000,0.000
345.7535,0.000,0.000,0.000
345.7570,0.000,0.000,0.000
345.7604,0.000,0.000,0.000
345.7639,0.000,0.000,0.000
345.7674,0.000,0.000,0.000
345.7708,0.000,0.000,0.000
345.7743,0.000,0.000,0.000
345.7778,0.000,0.000,0.000
345.7812,0.000,0.000,0.000
345.7847,0.000,0.000,0.000
345.7882,0.000,0.000,0.000
345.7917,0.000,0.000,0.000
345.7951,0.000,0.000,0.000
345.7986,0.000,0.000,0.000
345.8021,0.000,0.000,0.000
345.8055,0.000,0.000,0.000
345.8090,0.000,0.000,0.000
345.8125,0.000,0.000,0.000
345.8160,0.000,0.000,0.000
345.8195,0.000,0.000,0.000
345.8229,0.000,0.000,0.000
345.8264,0.000,0.000,0.000
345.8299,0.000,0.000,0.000
345.8333,0.000,0.000,0.000
345.8368,0.000,0.000,0.000
345.8403,0.000,0.000,0.000
345.8438,0.000,0.000,0.000
345.8472,0.000,0.000,0.000
345.8507,0.000,0.000,0.000
345.8542,0.000,0.000,0.000
345.8576,0.000,0.000,0.000
345.8611,0.000,0.000,0.000
345.8646,0.000,0.000,0.000
345.8680,0.000,0.000,0.000
345.8715,0.000,0.000,0.000
345.8750,0.000,0.000,0.000
345.8785,0.000,0.000,0.000
345.8820,0.000,0.000,0.000
345.8854,0.000,0.000,0.000
345.8889,0.000,0.000,0.000
345.8924,0.000,0.000,0.000
345.8958,0.000,0.000,0.000
345.8993,0.000,0.000,0.000
345.9028,0.000,0.000,0.000
345.9062,0.000,0.000,0.000
345.9097,0.000,0.000,0.000
345.9132,0.000,0.000,0.000
345.9167,0.000,0.000,0.000
345.9201,0.000,0.000,0.000
345.9236,0.000,0.000,0.000
345.9271,0.000,0.000,0.000
345.9305,0.000,0.000,0.000
345.9340,0.000,0.000,0.000
345.9375,0.000,0.000,0.000
345.9410,0.000,0.000,0.000
345.9445,0.000,0.000,0.000
345.9479,0.000,0.000,0.000
345.9514,0.000,0.000,0.000
345.9549,0.000,0.000,0.000
345.9583,0.000,0.000,0.000
345.9618,0.000,0.000,0.000
345.9653,0.000,0.000,0.000
345.9688,0.000,0.000,0.000
345.9722,0.000,0.000,0.000
345.9757,0.000,0.000,0.000
345.9792,0.000,0.000,0.000
345.9826,0.000,0.000,0.000
345.9861,0.000,0.000,0.000
345.9896,0.000,0.000,0.000
345.9930,0.000,0.000,0.000
345.9965,0.000,0.000,0.000
346.0000,0.000,0.000,0.000
346.0035,0.000,0.000,0.000
346.0070,0.000,0.000,0.000
346.0104,0.000,0.000,0.000
346.0139,0.000,0.000,0.000
346.0174,0.000,0.000,0.000
346.0208,0.000,0.000,0.000
346.0243,0.000,0.000,0.000
346.0278,0.000,0.000,0.000
346.0312,0.000,0.000,0.000
346.0347,0.000,0.000,0.000
346.0382,0.000,0.000,0.000
346.0417,0.000,0.000,0.000
346.0451,0.000,0.000,0.000
346.0486,0.000,0.000,0.000
346.0521,0.000,0.000,0.000
346.0555,0.000,0.000,0.000
346.0590,0.000,0.000,0.000
346.0625,0.000,0.000,0.000
346.0660,0.000,0.000,0.000
346.0695,0.000,0.000,0.000
346.0729,0.000,0.000,0.000
346.0764,0.000,0.000,0.000
346.0799,0.000,0.000,0.000
346.0833,0.000,0.000,0.000
346.0868,0.000,0.000,0.000
346.0903,0.000,0.000,0.000
346.0938,0.000,0.000,0.000
346.0972,0.000,0.000,0.000
346.1007,0.000,0.000,0.000
346.1042,0.000,0.000,0.000
346.1076,0.000,0.000,0.000
346.1111,0.000,0.000,0.000
346.1146,0.000,0.000,0.000
346.1180,0.000,0.000,0.000
346.1215,0.000,0.000,0.000
346.1250,0.000,0.000,0.000
346.1285,0.000,0.000,0.000
346.1320,0.000,0.000,0.000
346.1354,0.000,0.000,0.000
346.1389,0.000,0.000,0.000
346.1424,0.000,0.000,0.000
346.1458,0.000,0.000,0.000
346.1493,0.000,0.000,0.000
346.1528,0.000,0.000,0.000
346.1562,0.000,0.000,0.000
346.1597,0.000,0.000,0.000
346.1632,0.000,0.000,0.000
346.1667,0.000,0.000,0.000
346.1701,0.000,0.000,0.000
346.1736,0.000,0.000,0.000
346.1771,0.000,0.000,0.000
346.1805,0.000,0.000,0.000
346.1840,0.000,0.000,0.000
346.1875,0.000,0.000,0.000
346.1910,0.000,0.000,0.000
346.1945,0.000,0.000,0.000
346.1979,0.000,0.000,0.000
346.2014,0.000,0.000,0.000
346.2049,0.000,0.000,0.000
346.2083,0.000,0.000,0.000
346.2118,0.000,0.000,0.000
346.2153,0.000,0.000,0.000
346.2188,0.000,0.000,0.000
346.2222,0.000,0.000,0.000
346.2257,0.000,0.000,0.000
346.2292,0.000,0.000,0.000
346.2326,0.000,0.000,0.000
346.2361,0.000,0.000,0.000
346.2396,0.000,0.000,0.000
346.2430,0.000,0.000,0.000
346.2465,0.000,0.000,0.000
346.2500,0.000,0.000,0.000
346.2535,0.000,0.000,0.000
346.2570,0.000,0.000,0.000
346.2604,0.000,0.000,0.000
346.2639,0.000,0.000,0.000
346.2674,0.000,0.000,0.000
346.2708,0.000,0.000,0.000
346.2743,0.000,0.000,0.000
346.2778,0.000,1.000,1.000
346.2812,0.000,3.000,3.000
346.2847,0.000,6.000,6.000
346.2882,0.000,9.000,9.000
346.2917,0.000,12.000,12.0
346.2951,0.000,14.000,14.0
346.2986,0.000,17.000,17.0
346.3021,0.000,18.000,18.0
346.3055,0.000,20.000,20.0
346.3090,0.000,22.000,22.0
346.3125,0.000,27.000,27.0
346.3160,0.000,38.000,38.0
346.3195,0.000,47.000,47.0
346.3229,0.000,34.000,67.0
346.3264,0.000,34.000,65.0
346.3299,0.000,38.000,77.0
346.3333,0.000,44.000,97.0
346.3368,0.000,52.000,124.
346.3403,0.000,56.000,142.
346.3438,0.000,56.000,148.
346.3472,0.000,60.000,158.
346.3507,0.000,67.000,170.
346.3542,0.000,67.000,176.
346.3576,0.000,68.000,183.
346.3611,0.000,72.000,192.
346.3646,0.000,80.000,205.
346.3680,0.000,89.000,221.
346.3715,0.000,105.000,185
346.3750,0.000,107.000,116
346.3785,0.000,103.000,108
346.3820,0.000,100.000,108
346.3854,0.000,115.000,124
346.3889,0.000,131.000,148
346.3924,0.000,133.000,135
346.3958,0.000,170.000,185
346.3993,0.000,169.000,207
346.4028,0.000,143.000,158
346.4062,0.000,122.000,158
346.4097,0.000,89.000,94.0
346.4132,0.000,98.000,145.
346.4167,0.000,87.000,140.
346.4201,0.000,113.000,255
346.4236,0.000,94.000,280.
346.4271,0.000,89.000,276.
346.4305,0.000,109.000,307
346.4340,0.000,113.000,315
346.4375,0.000,127.000,330
346.4410,0.000,138.000,332
346.4445,0.000,144.000,322
346.4479,0.000,117.000,234
346.4514,0.000,101.000,300
346.4549,0.000,90.000,300.
346.4583,0.000,83.000,296.
346.4618,0.000,77.000,291.
346.4653,0.000,71.000,283.
346.4688,0.000,67.000,279.
346.4722,0.000,66.000,276.
346.4757,0.000,67.000,254.
346.4792,0.000,66.000,202.
346.4826,0.000,74.000,205.
346.4861,0.000,90.000,294.
346.4896,0.000,99.000,255.
346.4930,0.000,122.000,200
346.4965,0.000,128.000,210
346.5000,0.000,151.000,227
346.5035,0.000,157.000,222
346.5070,0.000,151.000,155
346.5104,0.000,142.000,155
346.5139,0.000,131.000,131
346.5174,0.000,133.000,158
346.5208,0.000,137.000,177
346.5243,0.000,134.000,134
346.5278,0.000,100.000,100
346.5312,0.000,93.000,93.0
346.5347,0.000,85.000,85.0
346.5382,0.000,87.000,87.0
346.5417,0.000,80.000,80.0
346.5451,0.000,75.000,75.0
346.5486,0.000,82.000,82.0
346.5521,0.000,88.000,88.0
346.5555,0.000,88.000,88.0
346.5590,0.000,83.000,83.0
346.5625,0.000,65.000,65.0
346.5660,0.000,58.000,63.0
346.5695,0.000,60.000,60.0
346.5729,0.000,53.000,53.0
346.5764,0.000,48.000,48.0
346.5799,0.000,44.000,44.0
346.5833,0.000,41.000,41.0
346.5868,0.000,21.000,21.0
346.5903,0.000,12.000,12.0
346.5938,0.000,10.000,10.0
346.5972,0.000,11.000,11.0
346.6007,0.000,11.000,11.0
346.6042,0.000,11.000,11.0
346.6076,0.000,11.000,11.0
346.6111,0.000,8.000,9.000
346.6146,0.000,6.000,7.000
346.6180,0.000,7.000,7.000
346.6215,0.000,6.000,6.000
346.6250,0.000,4.000,4.000
346.6285,0.000,2.000,2.000
346.6320,0.000,1.000,1.000
346.6354,0.000,0.000,0.000
346.6389,0.000,0.000,0.000
346.6424,0.000,0.000,0.000
346.6458,0.000,0.000,0.000
346.6493,0.000,0.000,0.000
346.6528,0.000,0.000,0.000
346.6562,0.000,0.000,0.000
346.6597,0.000,0.000,0.000
346.6632,0.000,0.000,0.000
346.6667,0.000,0.000,0.000
346.6701,0.000,0.000,0.000
346.6736,0.000,0.000,0.000
346.6771,0.000,0.000,0.000
346.6805,0.000,0.000,0.000
346.6840,0.000,0.000,0.000
346.6875,0.000,0.000,0.000
346.6910,0.000,0.000,0.000
346.6945,0.000,0.000,0.000
346.6979,0.000,0.000,0.000
346.7014,0.000,0.000,0.000
346.7049,0.000,0.000,0.000
346.7083,0.000,0.000,0.000
346.7118,0.000,0.000,0.000
346.7153,0.000,0.000,0.000
346.7188,0.000,0.000,0.000
346.7222,0.000,0.000,0.000
346.7257,0.000,0.000,0.000
346.7292,0.000,0.000,0.000
346.7326,0.000,0.000,0.000
346.7361,0.000,0.000,0.000
346.7396,0.000,0.000,0.000
346.7430,0.000,0.000,0.000
346.7465,0.000,0.000,0.000
346.7500,0.000,0.000,0.000
346.7535,0.000,0.000,0.000
346.7570,0.000,0.000,0.000
346.7604,0.000,0.000,0.000
346.7639,0.000,0.000,0.000
346.7674,0.000,0.000,0.000
346.7708,0.000,0.000,0.000
346.7743,0.000,0.000,0.000
346.7778,0.000,0.000,0.000
346.7812,0.000,0.000,0.000
346.7847,0.000,0.000,0.000
346.7882,0.000,0.000,0.000
346.7917,0.000,0.000,0.000
346.7951,0.000,0.000,0.000
346.7986,0.000,0.000,0.000
346.8021,0.000,0.000,0.000
346.8055,0.000,0.000,0.000
346.8090,0.000,0.000,0.000
346.8125,0.000,0.000,0.000
346.8160,0.000,0.000,0.000
346.8195,0.000,0.000,0.000
346.8229,0.000,0.000,0.000
346.8264,0.000,0.000,0.000
346.8299,0.000,0.000,0.000
346.8333,0.000,0.000,0.000
346.8368,0.000,0.000,0.000
346.8403,0.000,0.000,0.000
346.8438,0.000,0.000,0.000
346.8472,0.000,0.000,0.000
346.8507,0.000,0.000,0.000
346.8542,0.000,0.000,0.000
346.8576,0.000,0.000,0.000
346.8611,0.000,0.000,0.000
346.8646,0.000,0.000,0.000
346.8680,0.000,0.000,0.000
346.8715,0.000,0.000,0.000
346.8750,0.000,0.000,0.000
346.8785,0.000,0.000,0.000
346.8820,0.000,0.000,0.000
346.8854,0.000,0.000,0.000
346.8889,0.000,0.000,0.000
346.8924,0.000,0.000,0.000
346.8958,0.000,0.000,0.000
346.8993,0.000,0.000,0.000
346.9028,0.000,0.000,0.000
346.9062,0.000,0.000,0.000
346.9097,0.000,0.000,0.000
346.9132,0.000,0.000,0.000
346.9167,0.000,0.000,0.000
346.9201,0.000,0.000,0.000
346.9236,0.000,0.000,0.000
346.9271,0.000,0.000,0.000
346.9305,0.000,0.000,0.000
346.9340,0.000,0.000,0.000
346.9375,0.000,0.000,0.000
346.9410,0.000,0.000,0.000
346.9445,0.000,0.000,0.000
346.9479,0.000,0.000,0.000
346.9514,0.000,0.000,0.000
346.9549,0.000,0.000,0.000
346.9583,0.000,0.000,0.000
346.9618,0.000,0.000,0.000
346.9653,0.000,0.000,0.000
346.9688,0.000,0.000,0.000
346.9722,0.000,0.000,0.000
346.9757,0.000,0.000,0.000
346.9792,0.000,0.000,0.000
346.9826,0.000,0.000,0.000
346.9861,0.000,0.000,0.000
346.9896,0.000,0.000,0.000
346.9930,0.000,0.000,0.000
346.9965,0.000,0.000,0.000
347.0000,0.000,0.000,0.000
347.0035,0.000,0.000,0.000
347.0070,0.000,0.000,0.000
347.0104,0.000,0.000,0.000
347.0139,0.000,0.000,0.000
347.0174,0.000,0.000,0.000
347.0208,0.000,0.000,0.000
347.0243,0.000,0.000,0.000
347.0278,0.000,0.000,0.000
347.0312,0.000,0.000,0.000
347.0347,0.000,0.000,0.000
347.0382,0.000,0.000,0.000
347.0417,0.000,0.000,0.000
347.0451,0.000,0.000,0.000
347.0486,0.000,0.000,0.000
347.0521,0.000,0.000,0.000
347.0555,0.000,0.000,0.000
347.0590,0.000,0.000,0.000
347.0625,0.000,0.000,0.000
347.0660,0.000,0.000,0.000
347.0695,0.000,0.000,0.000
347.0729,0.000,0.000,0.000
347.0764,0.000,0.000,0.000
347.0799,0.000,0.000,0.000
347.0833,0.000,0.000,0.000
347.0868,0.000,0.000,0.000
347.0903,0.000,0.000,0.000
347.0938,0.000,0.000,0.000
347.0972,0.000,0.000,0.000
347.1007,0.000,0.000,0.000
347.1042,0.000,0.000,0.000
347.1076,0.000,0.000,0.000
347.1111,0.000,0.000,0.000
347.1146,0.000,0.000,0.000
347.1180,0.000,0.000,0.000
347.1215,0.000,0.000,0.000
347.1250,0.000,0.000,0.000
347.1285,0.000,0.000,0.000
347.1320,0.000,0.000,0.000
347.1354,0.000,0.000,0.000
347.1389,0.000,0.000,0.000
347.1424,0.000,0.000,0.000
347.1458,0.000,0.000,0.000
347.1493,0.000,0.000,0.000
347.1528,0.000,0.000,0.000
347.1562,0.000,0.000,0.000
347.1597,0.000,0.000,0.000
347.1632,0.000,0.000,0.000
347.1667,0.000,0.000,0.000
347.1701,0.000,0.000,0.000
347.1736,0.000,0.000,0.000
347.1771,0.000,0.000,0.000
347.1805,0.000,0.000,0.000
347.1840,0.000,0.000,0.000
347.1875,0.000,0.000,0.000
347.1910,0.000,0.000,0.000
347.1945,0.000,0.000,0.000
347.1979,0.000,0.000,0.000
347.2014,0.000,0.000,0.000
347.2049,0.000,0.000,0.000
347.2083,0.000,0.000,0.000
347.2118,0.000,0.000,0.000
347.2153,0.000,0.000,0.000
347.2188,0.000,0.000,0.000
347.2222,0.000,0.000,0.000
347.2257,0.000,0.000,0.000
347.2292,0.000,0.000,0.000
347.2326,0.000,0.000,0.000
347.2361,0.000,0.000,0.000
347.2396,0.000,0.000,0.000
347.2430,0.000,0.000,0.000
347.2465,0.000,0.000,0.000
347.2500,0.000,0.000,0.000
347.2535,0.000,0.000,0.000
347.2570,0.000,0.000,0.000
347.2604,0.000,0.000,0.000
347.2639,0.000,0.000,0.000
347.2674,0.000,0.000,0.000
347.2708,0.000,0.000,0.000
347.2743,0.000,0.000,0.000
347.2778,0.000,2.000,2.000
347.2812,0.000,3.000,3.000
347.2847,0.000,4.000,4.000
347.2882,0.000,5.000,5.000
347.2917,0.000,8.000,8.000
347.2951,0.000,9.000,9.000
347.2986,0.000,14.000,14.0
347.3021,0.000,18.000,18.0
347.3055,0.000,20.000,20.0
347.3090,0.000,13.000,13.0
347.3125,0.000,10.000,10.0
347.3160,0.000,11.000,11.0
347.3195,0.000,13.000,13.0
347.3229,0.000,14.000,14.0
347.3264,0.000,20.000,20.0
347.3299,0.000,23.000,23.0
347.3333,0.000,23.000,23.0
347.3368,0.000,29.000,29.0
347.3403,0.000,40.000,40.0
347.3438,0.000,40.000,40.0
347.3472,0.000,33.000,33.0
347.3507,0.000,29.000,29.0
347.3542,0.000,24.000,24.0
347.3576,0.000,23.000,23.0
347.3611,0.000,27.000,27.0
347.3646,0.000,33.000,33.0
347.3680,0.000,48.000,48.0
347.3715,0.000,64.000,64.0
347.3750,0.000,89.000,89.0
347.3785,0.000,99.000,99.0
347.3820,0.000,80.000,80.0
347.3854,0.000,61.000,61.0
347.3889,0.000,38.000,38.0
347.3924,0.000,27.000,27.0
347.3958,0.000,22.000,22.0
347.3993,0.000,25.000,25.0
347.4028,0.000,31.000,31.0
347.4062,0.000,33.000,33.0
347.4097,0.000,30.000,30.0
347.4132,0.000,25.000,25.0
347.4167,0.000,25.000,25.0
347.4201,0.000,32.000,32.0
347.4236,0.000,51.000,51.0
347.4271,0.000,42.000,42.0
347.4305,0.000,41.000,41.0
347.4340,0.000,49.000,49.0
347.4375,0.000,54.000,54.0
347.4410,0.000,60.000,60.0
347.4445,0.000,66.000,66.0
347.4479,0.000,62.000,62.0
347.4514,0.000,82.000,82.0
347.4549,0.000,113.000,114
347.4583,0.000,126.000,126
347.4618,0.000,90.000,90.0
347.4653,0.000,71.000,71.0
347.4688,0.000,65.000,65.0
347.4722,0.000,77.000,77.0
347.4757,0.000,53.000,53.0
347.4792,0.000,62.000,62.0
347.4826,0.000,75.000,75.0
347.4861,0.000,78.000,78.0
347.4896,0.000,56.000,56.0
347.4930,0.000,35.000,35.0
347.4965,0.000,26.000,26.0
347.5000,0.000,32.000,32.0
347.5035,0.000,52.000,53.0
347.5070,0.000,55.000,55.0
347.5104,0.000,56.000,56.0
347.5139,0.000,52.000,52.0
347.5174,0.000,51.000,51.0
347.5208,0.000,42.000,42.0
347.5243,0.000,34.000,34.0
347.5278,0.000,37.000,37.0
347.5312,0.000,46.000,46.0
347.5347,0.000,57.000,57.0
347.5382,0.000,42.000,42.0
347.5417,0.000,45.000,45.0
347.5451,0.000,41.000,41.0
347.5486,0.000,38.000,38.0
347.5521,0.000,39.000,39.0
347.5555,0.000,33.000,33.0
347.5590,0.000,28.000,28.0
347.5625,0.000,33.000,33.0
347.5660,0.000,20.000,20.0
347.5695,0.000,15.000,15.0
347.5729,0.000,15.000,15.0
347.5764,0.000,11.000,11.0
347.5799,0.000,7.000,7.000
347.5833,0.000,5.000,5.000
347.5868,0.000,4.000,4.000
347.5903,0.000,4.000,4.000
347.5938,0.000,4.000,4.000
347.5972,0.000,3.000,3.000
347.6007,0.000,3.000,3.000
347.6042,0.000,3.000,3.000
347.6076,0.000,2.000,2.000
347.6111,0.000,1.000,1.000
347.6146,0.000,1.000,1.000
347.6180,0.000,0.000,0.000
347.6215,0.000,0.000,0.000
347.6250,0.000,0.000,0.000
347.6285,0.000,0.000,0.000
347.6320,0.000,0.000,0.000
347.6354,0.000,0.000,0.000
347.6389,0.000,0.000,0.000
347.6424,0.000,0.000,0.000
347.6458,0.000,0.000,0.000
347.6493,0.000,0.000,0.000
347.6528,0.000,0.000,0.000
347.6562,0.000,0.000,0.000
347.6597,0.000,0.000,0.000
347.6632,0.000,0.000,0.000
347.6667,0.000,0.000,0.000
347.6701,0.000,0.000,0.000
347.6736,0.000,0.000,0.000
347.6771,0.000,0.000,0.000
347.6805,0.000,0.000,0.000
347.6840,0.000,0.000,0.000
347.6875,0.000,0.000,0.000
347.6910,0.000,0.000,0.000
347.6945,0.000,0.000,0.000
347.6979,0.000,0.000,0.000
347.7014,0.000,0.000,0.000
347.7049,0.000,0.000,0.000
347.7083,0.000,0.000,0.000
347.7118,0.000,0.000,0.000
347.7153,0.000,0.000,0.000
347.7188,0.000,0.000,0.000
347.7222,0.000,0.000,0.000
347.7257,0.000,0.000,0.000
347.7292,0.000,0.000,0.000
347.7326,0.000,0.000,0.000
347.7361,0.000,0.000,0.000
347.7396,0.000,0.000,0.000
347.7430,0.000,0.000,0.000
347.7465,0.000,0.000,0.000
347.7500,0.000,0.000,0.000
347.7535,0.000,0.000,0.000
347.7570,0.000,0.000,0.000
347.7604,0.000,0.000,0.000
347.7639,0.000,0.000,0.000
347.7674,0.000,0.000,0.000
347.7708,0.000,0.000,0.000
347.7743,0.000,0.000,0.000
347.7778,0.000,0.000,0.000
347.7812,0.000,0.000,0.000
347.7847,0.000,0.000,0.000
347.7882,0.000,0.000,0.000
347.7917,0.000,0.000,0.000
347.7951,0.000,0.000,0.000
347.7986,0.000,0.000,0.000
347.8021,0.000,0.000,0.000
347.8055,0.000,0.000,0.000
347.8090,0.000,0.000,0.000
347.8125,0.000,0.000,0.000
347.8160,0.000,0.000,0.000
347.8195,0.000,0.000,0.000
347.8229,0.000,0.000,0.000
347.8264,0.000,0.000,0.000
347.8299,0.000,0.000,0.000
347.8333,0.000,0.000,0.000
347.8368,0.000,0.000,0.000
347.8403,0.000,0.000,0.000
347.8438,0.000,0.000,0.000
347.8472,0.000,0.000,0.000
347.8507,0.000,0.000,0.000
347.8542,0.000,0.000,0.000
347.8576,0.000,0.000,0.000
347.8611,0.000,0.000,0.000
347.8646,0.000,0.000,0.000
347.8680,0.000,0.000,0.000
347.8715,0.000,0.000,0.000
347.8750,0.000,0.000,0.000
347.8785,0.000,0.000,0.000
347.8820,0.000,0.000,0.000
347.8854,0.000,0.000,0.000
347.8889,0.000,0.000,0.000
347.8924,0.000,0.000,0.000
347.8958,0.000,0.000,0.000
347.8993,0.000,0.000,0.000
347.9028,0.000,0.000,0.000
347.9062,0.000,0.000,0.000
347.9097,0.000,0.000,0.000
347.9132,0.000,0.000,0.000
347.9167,0.000,0.000,0.000
347.9201,0.000,0.000,0.000
347.9236,0.000,0.000,0.000
347.9271,0.000,0.000,0.000
347.9305,0.000,0.000,0.000
347.9340,0.000,0.000,0.000
347.9375,0.000,0.000,0.000
347.9410,0.000,0.000,0.000
347.9445,0.000,0.000,0.000
347.9479,0.000,0.000,0.000
347.9514,0.000,0.000,0.000
347.9549,0.000,0.000,0.000
347.9583,0.000,0.000,0.000
347.9618,0.000,0.000,0.000
347.9653,0.000,0.000,0.000
347.9688,0.000,0.000,0.000
347.9722,0.000,0.000,0.000
347.9757,0.000,0.000,0.000
347.9792,0.000,0.000,0.000
347.9826,0.000,0.000,0.000
347.9861,0.000,0.000,0.000
347.9896,0.000,0.000,0.000
347.9930,0.000,0.000,0.000
347.9965,0.000,0.000,0.000
348.0000,0.000,0.000,0.000
348.0035,0.000,0.000,0.000
348.0070,0.000,0.000,0.000
348.0104,0.000,0.000,0.000
348.0139,0.000,0.000,0.000
348.0174,0.000,0.000,0.000
348.0208,0.000,0.000,0.000
348.0243,0.000,0.000,0.000
348.0278,0.000,0.000,0.000
348.0312,0.000,0.000,0.000
348.0347,0.000,0.000,0.000
348.0382,0.000,0.000,0.000
348.0417,0.000,0.000,0.000
348.0451,0.000,0.000,0.000
348.0486,0.000,0.000,0.000
348.0521,0.000,0.000,0.000
348.0555,0.000,0.000,0.000
348.0590,0.000,0.000,0.000
348.0625,0.000,0.000,0.000
348.0660,0.000,0.000,0.000
348.0695,0.000,0.000,0.000
348.0729,0.000,0.000,0.000
348.0764,0.000,0.000,0.000
348.0799,0.000,0.000,0.000
348.0833,0.000,0.000,0.000
348.0868,0.000,0.000,0.000
348.0903,0.000,0.000,0.000
348.0938,0.000,0.000,0.000
348.0972,0.000,0.000,0.000
348.1007,0.000,0.000,0.000
348.1042,0.000,0.000,0.000
348.1076,0.000,0.000,0.000
348.1111,0.000,0.000,0.000
348.1146,0.000,0.000,0.000
348.1180,0.000,0.000,0.000
348.1215,0.000,0.000,0.000
348.1250,0.000,0.000,0.000
348.1285,0.000,0.000,0.000
348.1320,0.000,0.000,0.000
348.1354,0.000,0.000,0.000
